Tanggal,Comment,Sentiment,label,predict_sentiment_indoBERT,Platform,standardized_text,Topic
2024-08-16 00:00:00,Admin boleh info race village terutama mushola bagi yg muslim? Terima kasih 🫶✨️,netral,1,netral,Instagram,admin info area lomba mushola muslim terima kasih,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Rute nya kapan rilis🔥🔥🔥,positif,2,positif,Instagram,rutenya rilis,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,semoga ditambahin shutlle bus nya aamiin ya Allah,positif,2,positif,Instagram,semoga ditambah shuttle bus nya aamiin allah,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Denpasar ??,netral,1,netral,Instagram,denpasar,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,😮😮😂😮😮😮😂😮kmm m m mmm m mm mmm.  m. m.  mmm😮😮m m. mmmm,netral,1,netral,Instagram,km mm,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,kuy ikut gerbong ini😃 @keziarastafara @wikrama_dana_hokl @bintangsevianaa @prtmafrngky,positif,2,positif,Instagram,yuk gerbong,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Gaas joon 💙💛,positif,2,positif,Instagram,gas jon,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,ini dimana di. jkrkah?,netral,1,netral,Instagram,jakarta,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Yeayy 🥰,positif,2,positif,Instagram,yeayy,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Denpasar tidak ada? 😅,netral,1,netral,Instagram,denpasar,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Otw 🔥🔥🔥,positif,2,positif,Instagram,perjalanan,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,gsabar min kerennn🔥,positif,2,positif,Instagram,sabar admin keren,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Min pembagian pacernya dongs,netral,1,netral,Instagram,admin pembagian pelari penentu,Maybank Marathon di Bali
2024-08-16 00:00:00,Pdhal HM kl start jam 5 tuh enak bgt loh min 😂 Dijamin,positif,2,positif,Instagram,maraton jam enak banget loh admin dijamin,Maybank Marathon di Bali
2024-08-16 00:00:00,🔥🔥🔥🔥 Can’t wait,positif,2,positif,Instagram,sabar,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Yahh min kok jadi maju RPC katanya sampe jm 21.00🥲 saya baru landing sore minnn pliss perpanjang @maybankmarathon,negatif,0,negatif,Instagram,yah admin dimajukan pengambilan perlengkapan lomba jam mendarat sore admin diperpanjang,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Shuttle bus udah rilis infonya?,netral,1,netral,Instagram,shuttle bus rilis informasinya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,please share the course :),netral,1,netral,Instagram,bagikan rutenya,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,ada yg jual FM kah?,netral,1,netral,Instagram,menjual maraton penuh,Maybank Marathon di Bali
2024-08-16 00:00:00,apik banget 👏🏽👏🏽👏🏽,positif,2,positif,Instagram,cantik,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Mengandung berambang 🥹 @taruntuladan @stefanusd26 @mirzarajaf_a @januar_habil,positif,2,positif,Instagram,mengandung bawang merah,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Minn ga ada run bareng lagi minggu ini ?,netral,1,netral,Instagram,admin lari minggu,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,"Ayooo tuan rumah, kita cari souvenir yang banyaaak @fracella.p",positif,2,positif,Instagram,ayo tuan rumah cari,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Bismillah 🙏🏻😇,positif,2,positif,Instagram,bismillah,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,"10K ngumpul dong, sendirian banget nih lari di bali😢",negatif,0,negatif,Instagram,sepuluh ribu berkumpul banget nih lari bali,Maybank Marathon di Bali
2024-08-16 00:00:00,Aku sek gering iki lhooo😢,negatif,0,negatif,Instagram,sehat loh,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,WTT siap nambah Saya punya 10K lagi nyari FM Hit me up pls danke🙏,netral,1,netral,Instagram,wtt menambah sepuluh ribu mencari maraton penuh hubungi,Maybank Marathon di Bali
2024-08-16 00:00:00,Mulesss,negatif,0,negatif,Instagram,mules,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,akhirnya tanjung benoa gak macet lagi,positif,2,positif,Instagram,tanjung benoa macet,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Min cek email min,netral,1,netral,Instagram,admin cek email,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,yuhuuu temenku yg ikutan mybank bs kali sekalian meetup an 😂😂,positif,2,positif,Instagram,yuhu temanku maybank kali temu sapa,Maybank Marathon di Bali
2024-08-16 00:00:00,"udh ga bisa konsentrasi, pikiran udah dibali pukul 4.30",positif,2,positif,Instagram,konsentrasi pikiran bali,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Okee see u 🔥🔥🔥,positif,2,positif,Instagram,oke jumpa,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Semoga rutenya lewatin masjid 🙏,netral,1,netral,Instagram,semoga rutenya melewati masjid,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,"Tenang min, aku nunggu dispot dr jam 12 malam, karena jam 12 malam uda ditutup jalan nya 😥🙏🏻",negatif,0,negatif,Instagram,tenang admin menunggu jam malam jam malam ditutup jalannya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,10k kumpullllllllll sinii nanti meetuppp di race village 😍,positif,2,positif,Instagram,sepuluh ribu kumpul temu sapa area lomba,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Dah dig dug,negatif,0,netral,Instagram,deg degan,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Gasssss @dianikaku 🔥🔥🔥,positif,2,positif,Instagram,gas,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,on the way...🔥🔥🔥,positif,2,positif,Instagram,perjalanan,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,"HM di Bali selalu assalamualaikum langsung start 😂😂😂 apalagi FM, sholat di jalan... dipikir2 apa yg kita cari ya 😂😂😂😭😭🫣",netral,1,negatif,Instagram,maraton bali assalamualaikum langsung maraton penuh salat jalan dipikir pikir cari,Maybank Marathon di Bali
2024-08-16 00:00:00,Lokasi mushola untuk yg FM dimana min @maybankmarathon ? Krn startnya sblm subuh…,netral,1,netral,Instagram,lokasi mushola maraton penuh admin subuh,Maybank Marathon di Bali
2024-08-16 00:00:00,ada runner dari malaysia 🙌 ?,positif,2,positif,Instagram,pelari malaysia,Penggunaan Sepatu untuk Olahraga
2024-08-16 00:00:00,Merindiiing🔥,positif,2,positif,Instagram,merinding,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,HM kali aja ada yang mau barengan,netral,1,netral,Instagram,maraton bareng,Maybank Marathon di Bali
2024-08-16 00:00:00,😭.... ndak dapet ballot...,negatif,0,negatif,Instagram,undian,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Yeayyyyyyy🔥,positif,2,positif,Instagram,yeay,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Min ijin nanya yg FM di sediain tempat solat kah? Di KM berapa?,netral,1,netral,Instagram,admin izin maraton penuh disediakan salat kilometer,Maybank Marathon di Bali
2024-08-16 00:00:00,Yang dari arah padang bay disediakan parkiran dmana ? Trus ada shuttle gak ?,netral,1,netral,Instagram,arah padang bai disediakan parkiran shuttle,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,yeeeess can't waaiiy to comeee @maybankmarathon,positif,2,positif,Instagram,yes sabar,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Ka tolong bales DM saya 🙏,netral,1,netral,Instagram,kak balas pesan langsung,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,hati hati penipu jual tiket transfer atas nama ginda ihsandita,negatif,0,negatif,Instagram,hati penipu jual tiket transfer nama ginda ihsandita,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Info musholla di rute FM dung,netral,1,netral,Instagram,info mushola rute maraton penuh,Maybank Marathon di Bali
2024-08-16 00:00:00,@maybankmarathon disediakan fasilitas  shuttle dr bandara ke rpc/venue tdk y?,netral,1,netral,Instagram,disediakan fasilitas shuttle bandara lokasi lomba,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,Mau kalau ada 10k langsung cuss nih,netral,1,netral,Instagram,sepuluh ribu langsung jalan nih,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,Pgn maraton di Bali tp flag off nya sebelum subuh 😭,negatif,0,negatif,Instagram,maraton bali lombanya subuh,Maybank Marathon di Bali
2024-08-16 00:00:00,RPC kids dash bisa di collect ortu tanpa ajak anak min @maybankmarathon ?,netral,1,netral,Instagram,pengambilan perlengkapan lomba anak diwakilkan orang tua membawa anaknya admin,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,aduh @indrazio 😂,positif,2,netral,Instagram,aduh,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-16 00:00:00,"Bismillah, ada yg jual slot 10k ga? 🙏🏻",netral,1,netral,Instagram,bismillah jual slot sepuluh ribu,Pujian dan Dukungan Lomba Lari
2024-08-16 00:00:00,"Good luck, Runners! 💛💛💛💛💛💛",positif,2,positif,Instagram,semoga berhasil pelari,Maybank Marathon di Bali
2024-08-16 00:00:00,Susah banget nyari hotel yg agak dekat Venue. Venunya jauh 😂😂,negatif,0,negatif,Instagram,susah banget cari hotel lokasi lomba lokasinya,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,Penginapan dong ka,netral,1,netral,Instagram,info penginapan kak,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,Dumba tojeng ma @debiii309 @virgoriamerina,netral,1,netral,Instagram,dumba tojeng,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,Baru sampe Bali Sabtu  jam 17.20 terus ambil BIB nya gmana min ? 🥲,negatif,0,negatif,Instagram,bali sabtu jam ambil bib nya admin,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,min apakah ada info penambahan untuk bus?,netral,1,netral,Instagram,admin info penambahan bus,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-17 00:00:00,"min, pengambilan racepack boleh diwakilkan?",netral,1,netral,Instagram,admin pengambilan perlengkapan lomba diwakilkan,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,Gas gas woy ikutan kuy🙌🙌keren aqua,positif,2,positif,Instagram,ayo kuy keren aqua,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,Goodluck bro virgin 21K @rezasuneth 🙌,positif,2,positif,Instagram,semoga berhasil bro perdana maraton,Maybank Marathon di Bali
2024-08-17 00:00:00,Semangat 45 dehh...,positif,2,positif,Instagram,semangat puluh deh,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,Recomend parkir dmn ya 🙏,netral,1,netral,Instagram,rekomendasi parkir,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-17 00:00:00,Bakal kangen sesi weekly long run ini.. now time to Gear Up Heat Up 😍,positif,2,positif,Instagram,kangen sesi long run mingguan semangat,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,Apa cuman aku doank yg pace 9 😁 #pemula,positif,2,positif,Instagram,kecepatan sembilan,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,Semoga taun depan bisa diijabah ada rejekinya @shaufas 🙏🤲 Amiin,positif,2,positif,Instagram,semoga terkabul rezekinya aamiin,Pujian dan Dukungan Lomba Lari
2024-08-17 00:00:00,See you in Gianyar ... 🏃‍♀️‍➡️,positif,2,positif,Instagram,jumpa gianyar,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-17 00:00:00,belum booking penginapan... akses gojek ke lokasi ada ga ya subuh2? 😂,netral,1,netral,Instagram,pesan penginapan akses ojek lokasi subuh,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,Nanti ada pacer gak min?,netral,1,netral,Instagram,pacer admin,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,Arti fartlek 7x1'Jog & Rec 2'Medium apa yahh?,netral,1,netral,Instagram,arti latihan fartlek x menit lari ringan menit,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,Wtb HM..,netral,1,netral,Instagram,mencari maraton,Maybank Marathon di Bali
2024-08-18 00:00:00,Yeay.. See you all next week in Bali 😍,positif,2,positif,Instagram,yeay jumpa minggu bali,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-18 00:00:00,Aaaaa see you soon next week!🔥,positif,2,positif,Instagram,jumpa minggu,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,"Semakin dekat, semakin excited 😍😍",positif,2,positif,Instagram,bersemangat,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,🔥🔥🔥🔥🔥 can't wait,positif,2,positif,Instagram,sabar,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,huaaaaa🙌,positif,2,positif,Instagram,hua,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,@hendrostus ada kamu nih,netral,1,netral,Instagram,nih,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,let’s gooooo 🔥 @karinafirka @inurachim @nicoadrileon @ayeshakallista @dygiffari,positif,2,positif,Instagram,ayo berangkat,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-18 00:00:00,Road to 42K Maybank Marathon Bali,positif,2,positif,Twitter,42 kilometer maybank marathon bali,Maybank Marathon di Bali
2024-08-18 00:00:00,"see u, all!",positif,2,positif,Instagram,jumpa,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,"HARRIS Riverview Kuta Menyediakan Package menginap :

Inclusion Bali Marathon package: 
3 Hari 2 Malam
Daily breakfast, 
Early Breakfast On racing Day , 
Free Carbo Loading Dinner , 
Free Drop Only To racing Venue ( Gianyar)

Harga : 1.220.000 untuk sekamar sendiri
1.602.000 untuk sekamar berdua

Ada discount 10% (harga belum termasuk discount)",positif,2,positif,Instagram,harris riverview kuta menyediakan paket menginap paket bali marathon malam sarapan harian sarapan lomba makan malam karbo gratis gratis lokasi lomba gianyar harga kamar kamar berdua diskon harga diskon,Maybank Marathon di Bali
2024-08-18 00:00:00,can refer this for training @haziiqhalim,positif,2,positif,Instagram,jadikan referensi latihan,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,Wtb female 10k,netral,1,netral,Instagram,mencari pelari wanita sepuluh ribu,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,jarak hotel ke venue sekitar 30mnt huhu masih aman gak ya segitu?,netral,1,netral,Instagram,jarak hotel lokasi menit huhu aman segitu,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,@hb.yudha 💔 kasianggggg,negatif,0,negatif,Instagram,kasihan,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-18 00:00:00,"Untuk para runner yg butuh penginapan, saya masih ada kamar hotel tersedia di Jl Bypass Tohpati, 20-30 menit ke lokasi start Info dan booking, silahkan DMTerima kasih",positif,2,positif,Instagram,pelari butuh penginapan kamar hotel tersedia jalan bypass tohpati menit lokasi info pemesanan silakan kirim pesan langsung terima kasih,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,Apa bs tiket saudara saya yg berhalangan hadir utk digunakan sm adik saya?,netral,1,netral,Instagram,tiket saudara berhalangan hadir adik,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-18 00:00:00,Fomo sama maybank marathon bjir lah. Kenapa susah bgt dapet slotnya argh.,negatif,0,negatif,Twitter,fomo maybank marathon deh susah banget slotnya argh,Maybank Marathon di Bali
2024-08-18 00:00:00,Yang mau Maybank Marathon kalau latihan di Sanur bisa dapat diskon ️ dengan tag SÃO,positif,2,positif,Twitter,maybank marathon latihan sanur diskon tag são,Maybank Marathon di Bali
2024-08-18 00:00:00,gassssin menyala baliiii 🔥,positif,2,positif,Instagram,gas menyala bali,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,See you all in Gianyar 😊😊,positif,2,positif,Instagram,jumpa gianyar,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-18 00:00:00,Ada yg mau tukeran 10k ke HM? Aku ada HM cari 10k 🙏🏻 lgi masa recovery jdi mau downgrade. COD di bali,netral,1,netral,Instagram,tukar sepuluh ribu maraton maraton cari sepuluh ribu pemulihan turun kategori bayar bali,Maybank Marathon di Bali
2024-08-18 00:00:00,Info yg lepas tiket 10k gak?,netral,1,netral,Instagram,info lepas tiket sepuluh ribu,Pujian dan Dukungan Lomba Lari
2024-08-18 00:00:00,Hai kak untuk yang muslim perempuan apakah disediakan mukena dan sajadah di rute?,netral,1,netral,Instagram,hai kak peserta muslim perempuan disediakan mukena sajadah rute,Pujian dan Dukungan Lomba Lari
2024-08-19 00:00:00,catet ya @dwitakhairunnisa,netral,1,netral,Instagram,catat,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,@agungsetiawan90 gass daftar yg setral kuta gung hehe,positif,2,positif,Instagram,ayo daftar kuta gung hehe,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,"Pengalaman mending naik motor ato ojek, sat set sat set sampe start",positif,2,positif,Instagram,pengalaman motor ojek cepat lokasi,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,I tried the steps provided but my registration doesn’t show in your site…any assistance would be appreciated. I emailed and sent a whatsapp message as well.,negatif,0,negatif,Instagram,coba langkah pendaftaran muncul situs bantuan dihargai kirim email pesan whatsapp,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,Jersey kapan diumumin ?,netral,1,netral,Instagram,pengumuman kaus,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,Kok ga bs di pay ya min 😢@maybankmarathon ??,negatif,0,negatif,Instagram,membayar admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,"Yg mau nebeng saya FM khusus cowok, saya pake motor sendirian berangkat dari kute",positif,2,positif,Instagram,nebeng maraton penuh khusus pria pakai motor berangkat kuta,Maybank Marathon di Bali
2024-08-19 00:00:00,CLIP BIBnya ka. Special Edition MBM.,positif,2,positif,Instagram,klip bib nya kak edisi spesial maybank marathon bali,Maybank Marathon di Bali
2024-08-19 00:00:00,"Teman2 mohon bantu info dong, kalo ambil HM sebaiknya dr Kuta ambil shuttle yang jam berapa ya ?",netral,1,netral,Instagram,teman mohon bantu info ambil maraton kuta ambil shuttle jam,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,apakah pengaturan shuttle sudah lebih baik dari tahun kemaren? ada jaminan peserta bisa nyampe sebelum start?,netral,1,netral,Instagram,pengaturan shuttle jaminan peserta,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,semoga tersedia juga shuttle dari bandara ke tempat RPC 🥹,positif,2,positif,Instagram,semoga tersedia shuttle bandara lokasi pengambilan perlengkapan,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,Pick up shuttle Kuta berdekatan ikea ya?,netral,1,netral,Instagram,penjemputan shuttle kuta berdekatan ikea,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,Gagal melulu,negatif,0,negatif,Instagram,gagal,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-19 00:00:00,"Yang belum dapat penginapan untuk race, Tangtu Beach Inn bisa hubungi saya 🙌🙌",positif,2,positif,Instagram,penginapan lomba tangtu beach inn hubungi,Pujian dan Dukungan Lomba Lari
2024-08-19 00:00:00,@bajukotor @krisnawa86 @prisiliaclaudia Hallo Runners 🔥😍,positif,2,positif,Instagram,hallo pelari,Pujian dan Dukungan Lomba Lari
